[00:00.000 --> 00:02.000]  Don't even know where to start. What do you want to start with?
[01:35:59.780 --> 01:36:04.740]  Would be for jeff williams to be named ceo. Yeah, I thought the same thing and that it's
[01:36:04.740 --> 01:36:10.820]  It's it's and again, it's funny how things change where when when steve jobs, you know was
[01:36:11.620 --> 01:36:14.020]  uh sick and it was obvious I mean
[01:36:14.740 --> 01:36:20.180]  A responsible company would have a succession plan even with a perfectly healthy ceo like they have to I
[01:36:21.540 --> 01:36:28.740]  Well, it's a responsibility of the board if they don't then the board I think can be you know is is liable to shareholder suits, etc
[01:36:29.140 --> 01:36:30.420]  um
[01:36:30.420 --> 01:36:33.540]  Tim cook seems to me like the type of guy who you know
[01:36:33.540 --> 01:36:35.540]  Always has insurance, right?
[01:36:36.900 --> 01:36:40.420]  Right, like you don't have to remind him that you have to you know, you should you know
[01:36:40.580 --> 01:36:45.380]  Make sure you get uh renters insurance on that, you know rental property. It's like he he's already got it
[01:36:46.420 --> 01:36:52.260]  But my guess is that the current succession plan if it needed to come in would be for jeff williams and the funny difference
[01:36:52.340 --> 01:36:55.380]  Would be that when steve jobs they needed a succession plan
[01:36:55.940 --> 01:37:01.860]  Their idea was the last thing we're going to try to do is replace steve jobs with another steve jobs because there is no other
[01:37:01.860 --> 01:37:06.020]  steve jobs and whereas my guess with tim cook is
[01:37:07.060 --> 01:37:11.860]  We would replace him with the closest thing we have to another tim cook, which is jeff williams
[01:37:12.740 --> 01:37:14.740]  A guy with the exact same background
[01:37:16.660 --> 01:37:21.460]  You know, they just seem like you know two peas in a pod really I mean they and not that you know
[01:37:21.540 --> 01:37:26.980]  And i'm sure if you got to know them personally i'm sure that they're individuals but at least from the outside they are extremely
[01:37:26.980 --> 01:37:32.900]  They are extremely similar individuals operations background even they're both, uh from the us south
[01:37:33.780 --> 01:37:40.420]  They they seem to have similar demeanors even you know and and similar reputations within the company for
[01:37:41.140 --> 01:37:42.820]  Getting shit done
[01:37:42.820 --> 01:37:44.900]  And absolutely and steve jobs was unique
[01:37:44.900 --> 01:37:50.180]  but he did have some of the skills that are really important for a ceo including the ability to make those deals and the ability to
[01:37:50.500 --> 01:37:52.500]  to rally shareholders
[01:37:52.500 --> 01:37:54.500]  But a lot of the other things
[01:37:54.500 --> 01:38:00.180]  It's not typical like you said earlier johnny. I've probably has no aspirations to be ceo because that's that's not the kind of job
[01:38:00.180 --> 01:38:05.380]  You'd enjoy doing and I think that's true of a lot of them whether it's marketing or services or something else
[01:38:05.540 --> 01:38:08.340]  Like craig figurini federike a ceo makes no sense, right?
[01:38:08.660 --> 01:38:12.580]  Even though he's phenomenal, uh, jeff williams just seems like the best fit for that job
[01:38:13.060 --> 01:38:20.820]  Right, like what it really means to be a pure ceo. It really to me comes out of operations and combined with
[01:38:20.820 --> 01:38:27.300]  A deep understanding of what it is that makes apple apple, right and you know that I don't think you know
[01:38:28.020 --> 01:38:35.380]  I again, I really do not think that in the near future that they would ever consider looking outside the company
[01:38:35.620 --> 01:38:42.980]  For a replacement, you know ceo it would it would have to take a significant and I think years long
[01:38:43.860 --> 01:38:49.940]  Drought of you know of you know declines in revenue and problems with products, you know
[01:38:49.940 --> 01:38:54.420]  For them to even think about that it would have to be a situation where something was clearly going wrong
[01:38:54.580 --> 01:38:58.980]  Whereas as long as things are going right or in my opinion even just like, okay
[01:39:00.580 --> 01:39:02.580]  They're only going to look inside
[01:39:03.220 --> 01:39:08.260]  I agree completely. I don't think there's it's such a unique culture and getting someone at that level acclimatized to that culture
[01:39:08.580 --> 01:39:14.260]  I mean we've heard about having some of the problems with the vast amount of engineers, but getting an executive in there at that level
[01:39:15.060 --> 01:39:17.860]  I can understand bringing in angela aarons, but we saw what happened when he brought in
[01:39:17.860 --> 01:39:20.500]  John browitt before that right. It's just not an easy thing to do
[01:39:21.460 --> 01:39:25.860]  You know years from now who knows, you know, I angela aarons could be on that list, too
[01:39:25.860 --> 01:39:31.700]  But it's you know, but it wouldn't be like a near-term if something happened near-term and I don't think that's going to happen
[01:39:31.700 --> 01:39:35.540]  I think tim cook is you know, I this he's made apple his life
[01:39:35.540 --> 01:39:39.460]  I think it would be like an emergency situation, but they have to have a plan for it
[01:39:39.700 --> 01:39:41.700]  so another way to look at it to me is
[01:39:41.700 --> 01:39:46.100]  You know, there are places you hear about places where they only like to hire software engineers from
[01:39:46.100 --> 01:39:49.700]  stanford mit and yes, you know caltech and carnegie melon
[01:39:50.500 --> 01:39:53.380]  Like if you're not in the top five comp sci programs, they don't want it
[01:39:54.020 --> 01:40:01.300]  They they don't want to look at you. I think apple for like a chief executive is only looking at graduates of apple university
[01:40:02.340 --> 01:40:07.880]  Yeah, no, I think that's like if you if you haven't gone through a years-long program through apple university
[01:40:08.260 --> 01:40:11.620]  And learned the apple way from the last 15 to 20 years
[01:40:11.620 --> 01:40:16.100]  They're not looking at you. And the only the only way to go through apple university is to
[01:40:16.740 --> 01:40:19.620]  Be a longtime executive at apple. Yeah, absolutely
[01:40:19.620 --> 01:40:25.540]  I think angel aris again running apple retail and stores is one of the closest jobs to being president of division of apple
[01:40:25.540 --> 01:40:28.820]  Maybe only itunes is similar. Yeah the scope of that operation
[01:40:28.820 --> 01:40:33.220]  So those those are two people who could and angel aris did run her own business for a long time
[01:40:33.380 --> 01:40:36.580]  But like you said that the length of time and the company is what makes it apple
[01:40:37.060 --> 01:40:40.260]  Yeah, yeah, it is sort of her own division and she's a very good person
[01:40:40.260 --> 01:40:44.980]  It is sort of her own division and and in a sense, you know, for example, she gets her own marketing
[01:40:46.100 --> 01:40:49.460]  You know again, i'm maybe the posters gum through schiller's group or whatever
[01:40:49.540 --> 01:40:56.500]  But just the general sense that when you walk into the apple store the experience of walking in I mean and literally
[01:40:56.580 --> 01:40:59.220]  I mean this totally literally like how it smells
[01:40:59.780 --> 01:41:02.260]  Every sense that is engaged when you're in that store
[01:41:02.900 --> 01:41:08.420]  Is a reflection of apple's brand and you know being and that's an enormous brand responsibility
[01:41:08.420 --> 01:41:14.260]  And again that makes it that makes her more like the president of a of a individual, you know a separate division
[01:41:15.060 --> 01:41:16.020]  Yeah, no, absolutely
[01:41:16.020 --> 01:41:17.220]  I think q is similar because again
[01:41:17.220 --> 01:41:22.100]  They have marketing and they have events and they have developers and they have designers and all those people working in itunes
[01:41:22.420 --> 01:41:24.260]  Could easily be its own company as well
[01:41:24.260 --> 01:41:28.580]  But he just seems ideally suited for what he does which is making those sort of entertainment deals
[01:41:28.820 --> 01:41:32.420]  Yeah, q would be on my short list of guesses though, too. Definitely
[01:41:32.900 --> 01:41:37.220]  which is interesting because I've been thinking about this a lot because there are all the rumors of the new apple tv coming out and
[01:41:37.220 --> 01:41:41.480]  The apple tv unlike the iphone and the ipad and the ipad is under the itunes organization
[01:41:42.100 --> 01:41:44.900]  And it's been so long since it was updated. It was last updated
[01:41:45.760 --> 01:41:47.700]  2012 the spring
[01:41:47.700 --> 01:41:52.500]  What that means for a product when apple looks at it as not just being a device but being a device that has to be
[01:41:52.580 --> 01:41:56.740]  Bundled with services in this case, you know media properties or content deals
[01:41:57.220 --> 01:42:00.740]  Because otherwise they could have just been updating this every year the way they've been updating iphones
[01:42:00.900 --> 01:42:06.580]  Yeah, so that's that's the thing i'm most excited about for wwdc this year at least unless they have you know
[01:42:06.580 --> 01:42:10.980]  Other than the vague idea that they have a complete surprise to pull the you know
[01:42:11.540 --> 01:42:16.980]  To pull the the curtain on but you know, so we blah blah blah new apple tv
[01:42:18.020 --> 01:42:23.540]  Uh, and maybe there's an sdk, etc, etc. We don't know anything about it. Like they've kept that that's
[01:42:24.020 --> 01:42:28.180]  Been like the details of it have been to at least from everything i've seen
[01:42:28.420 --> 01:42:34.260]  Uh, it's pretty pretty under wraps and but I really do think it's coming this year. I I would put money on it
[01:42:34.260 --> 01:42:37.940]  I think we can guess a little bit like it's running a single core a5 processor right now
[01:42:37.940 --> 01:42:41.300]  And they've almost certainly got to do they're going to go. It's an ios device
[01:42:41.300 --> 01:42:44.180]  It runs a version of ios 8 right now that has just a different
[01:42:44.420 --> 01:42:49.940]  Versioning number you mean right now meaning if you go into a store and buy a 90 or 69 apple tv right now, right?
